formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C29H41FN4O8S	[M - H2O - H]-	C29H38FN4O7S-	Fatty acids	0.771	Eicosanoids	0.714	Leukotrienes	0.075	Benzenoids	0.998	Benzene and substituted derivatives	0.997	Phenethylamines	0.595	Amphetamines and derivatives	0.592	Amphetamines and derivatives	0.592	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Halobenzenes; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Sulfonyls; Organofluorides; Organosulfonamides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Aminosulfonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	605.245	1371	22.845	832272575560821671	832264765363798705	832264765363798704	929	
3	C32H40N4O7S	[M - H2O - H]-	C32H37N4O6S-	Fatty acids	0.263	Eicosanoids	0.637	Leukotrienes	0.289	Organic acids and derivatives	0.976	Carboxylic acids and derivatives	0.866	Amino acids, peptides, and analogues	0.701	Amino acids and derivatives	0.706	Cysteine and derivatives	0.571	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Benzenesulfonamides; Nitrobenzenes; Alcohols and polyols; Phenethylamines; Amphetamines and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Organic oxoazanium compounds; Organosulfonamides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Aminobenzenesulfonamides; Oxanes; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aminosulfonyl compounds; Sulfenyl compounds; Organic zwitterions; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Oxacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Cysteine and derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	605.245	1371	22.845	832272575560821675	832264765363798705	832264765363798704	929	
4	C32H38N4O6S	[M - H]-	C32H37N4O6S-	Terpenoids	0.065	Sesquiterpenoids	0.130	Bisabolane sesquiterpenoids	0.178	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.866	Amino acids, peptides, and analogues	0.867	Amino acids and derivatives	0.871	Amino acids and derivatives	0.871	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Nitrobenzenes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Organic nitro compounds; Sulfonyls; Organic oxoazanium compounds; Organosulfonamides; Secondary alcohols; Carbonyl compounds; Aminobenzenesulfonamides; Oxanes; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Tertiary amines; Aminosulfonyl compounds; Allyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Oxacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	605.245	1371	22.845	832272575560821674	832264765363798705	832264765363798704	929	
1	C8H11N	[M + H]+	C8H12N+	Alkaloids	0.847	Nicotinic acid alkaloids	0.971	Pyridine alkaloids	0.971	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.861	Tertiary amines	0.758	Dialkylarylamines	0.670	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Amines; Tertiary amines; Tertiary alkylarylamines; Dialkylarylamines; Heteroaromatic compounds; Hydrocarbon derivatives; Methylpyridines; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	122.097	1371	22.850	832272497450296350	832264868887621303	832264868887621302	3172	
2	C8H8	[M + H3N + H]+	C8H12N+	Terpenoids	0.304	Sesquiterpenoids	0.099	Cinnamic acids and derivatives	0.062	Benzenoids	0.987	Benzene and substituted derivatives	0.832					Benzene and substituted derivatives	0.832	Organic compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbons; Olefins; Unsaturated hydrocarbons; Aromatic hydrocarbons; Chemical entities	122.097	1371	22.850	832272497450296351	832264868887621303	832264868887621302	3172	
3	C6H8	[M + C2H3N + H]+	C8H12N+	Fatty acids	0.648	Fatty acyls	0.811	Hydrocarbons	0.211	Hydrocarbons	0.982	Unsaturated hydrocarbons	0.964	Olefins	0.515			Olefins	0.515	Organic compounds; Hydrocarbons; Olefins; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Chemical entities	122.097	1371	22.850	832272497450296352	832264868887621303	832264868887621302	3172	
1	C16H10N4O6	[M + H2O - H]-	C16H11N4O7-	Alkaloids	0.679	Histidine alkaloids	0.056	Imidazole alkaloids	0.056	Benzenoids	0.998	Benzene and substituted derivatives	0.962	Nitrobenzenes	0.864			Nitrobenzenes	0.864	Organic compounds; Organoheterocyclic compounds; Nitrobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	371.061	1371	22.850	832272541670843856	832264765464462016	832264765464462015	932	
1	C9H6O2	[M + H]+	C9H7O2+	Polyketides	0.598	Naphthalenes	0.665	Naphthoquinones	0.544	Benzenoids	0.986							Benzenoids	0.986	Organic compounds; Organoheterocyclic compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	147.044	1371	22.858	832272585362911407	832264869277691615	832264869277691614	3180	
1	C8H4O3	[M + H]+	C8H5O3+	Polyketides	0.841	Cyclic polyketides	0.780	Phthalide derivatives	0.833	Organoheterocyclic compounds	0.908	Benzofurans	0.717	Benzofuranones	0.823	Phthalic anhydrides	0.914	Phthalic anhydrides	0.914	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Benzofurans; Organooxygen compounds; Carboxylic acid derivatives; Phthalic anhydrides; Carboxylic acid anhydrides; Benzofuranones; Benzenoids; Isobenzofuranones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Isocoumarans; Organic oxygen compounds; Chemical entities	149.023	1372	22.864	832272580216499480	832264869692927751	832264869688733446	3188	
2	C8H6O4	[M - H2O + H]+	C8H5O3+	Shikimates and Phenylpropanoids	0.945	Phenolic acids (C6-C1)	0.966	Simple phenolic acids	0.969	Benzenoids	0.955	Benzene and substituted derivatives	0.705	Benzoic acids and derivatives	0.753	Benzoic acids	0.767	Benzoic acids	0.767	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acids; Benzene and substituted derivatives; Benzenoids; Benzoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	149.023	1372	22.864	832272580216499481	832264869692927751	832264869688733446	3188	
3	C8H8O5	[M - H4O2 + H]+	C8H5O3+	Shikimates and Phenylpropanoids	0.957	Phenolic acids (C6-C1)	0.907	Simple phenolic acids	0.927	Benzenoids	0.926	Phenols	0.641	1-hydroxy-2-unsubstituted benzenoids	0.594			1-hydroxy-2-unsubstituted benzenoids	0.594	Organic compounds; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	149.023	1372	22.864	832272580216499482	832264869692927751	832264869688733446	3188	
1	C31H26N4O4S	[M + H2O - H]-	C31H27N4O5S-	Alkaloids	0.894	Tryptophan alkaloids	0.082	Imidazole alkaloids	0.034	Benzenoids	1.000	Benzene and substituted derivatives	0.992	Benzenesulfonamides	0.802			Benzenesulfonamides	0.802	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Imidazoles; Alkyl aryl ethers; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Sulfonyls; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Benzenoids; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	567.170	1372	22.865	832272577846717460	832264765179249304	832264765179249303	924	
1	C9H6O3	[M + H]+	C9H7O3+	Shikimates and Phenylpropanoids	0.631	Naphthalenes	0.712	Naphthoquinones	0.762	Benzenoids	0.994	Phenols	0.724	1-hydroxy-2-unsubstituted benzenoids	0.672			1-hydroxy-2-unsubstituted benzenoids	0.672	Organic compounds; Phenols; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	163.039	1372	22.870	832272549644216060	832264869785202449	832264869785202448	3190	
1	C31H40N4O4	[M + H]+	C31H41N4O4+	Alkaloids	0.244	Steroids	0.242	Open-chain polyketides	0.161	Lipids and lipid-like molecules	0.756							Lipids and lipid-like molecules	0.756	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	533.314	1372	22.873	832272585014784123	832264869487406835	832264869483212530	3184	
2	C27H48O8S	[M + H]+	C27H49O8S+	Terpenoids	0.645	Macrolides	0.321	Open-chain polyketides	0.301	Lipids and lipid-like molecules	0.785							Lipids and lipid-like molecules	0.785	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organic sulfuric acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfuric acid monoesters; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Sulfuric acid esters; Alkyl sulfates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	533.314	1372	22.873	832272585014784124	832264869487406835	832264869483212530	3184	
3	C28H48NO6	[M + K]+	C28H48KNO6+	Alkaloids	0.570	Pseudoalkaloids (transamidation)	0.607	Open-chain polyketides	0.506	Lipids and lipid-like molecules	0.592							Lipids and lipid-like molecules	0.592	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	533.314	1372	22.873	832272585014784125	832264869487406835	832264869483212530	3184	
4	C26H47NO8P	[M + H]+	C26H48NO8P+	Fatty acids	0.506	Glycerophospholipids	0.654	Open-chain polyketides	0.329	Lipids and lipid-like molecules	0.667	Fatty Acyls	0.515					Fatty Acyls	0.515	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Alkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	533.314	1372	22.873	832272585014784126	832264869487406835	832264869483212530	3184	
5	C28H41FN4O5	[M + H]+	C28H42FN4O5+	Amino acids and Peptides	0.455	Oligopeptides	0.073	Tropane alkaloids	0.026	Organic acids and derivatives	0.980	Carboxylic acids and derivatives	0.961	Amino acids, peptides, and analogues	0.505			Amino acids, peptides, and analogues	0.505	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Halobenzenes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	533.314	1372	22.873	832272585014784127	832264869487406835	832264869483212530	3184	
6	C31H46N2O3	[M + K]+	C31H46KN2O3+	Polyketides	0.209	Linear polyketides	0.544	Open-chain polyketides	0.691	Lipids and lipid-like molecules	0.763	Steroids and steroid derivatives	0.617					Steroids and steroid derivatives	0.617	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	533.314	1372	22.873	832272585014784128	832264869487406835	832264869483212530	3184	
1	C8H8O	[M + H]+	C8H9O+	Shikimates and Phenylpropanoids	0.968	Phenylpropanoids (C6-C3)	0.910	Cinnamic acids and derivatives	0.867	Benzenoids	0.997	Phenol ethers	0.911	Anisoles	0.929			Anisoles	0.929	Organic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	121.065	1373	22.876	832272600483378680	832264869382549225	832264869382549224	3182	
