formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
4	C18H28N6O5	[M + CH2O2 - H]-	C19H29N6O7-	Carbohydrates	0.946	Nucleosides	0.964	Purine nucleosides	0.806	Nucleosides, nucleotides, and analogues	0.770	Purine nucleosides	0.564					Purine nucleosides	0.564	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Carboxylic acid amides; Purine nucleosides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxolanes; Glycosyl compounds; Glycosylamines; Amines; Tertiary amines; Tertiary alkylarylamines; 6-aminopurines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453.209	1372	22.861	852611346424936437	852601214759992198	852601214759992197	686	
5	C27H34O4S	[M - H]-	C27H33O4S-	Polyketides	0.983	Aromatic polyketides	0.806	Prenyl quinone meroterpenoids	0.014	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.984	Ketones	0.989	Alkyl-phenylketones	0.903	Organic compounds; Organosulfur compounds; Ketones; Alkyl aryl ethers; Phenols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Thioethers; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Sulfenyl compounds; Cyclic ketones; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; Phenoxy compounds; Chemical entities	453.209	1372	22.861	852611346424936438	852601214759992198	852601214759992197	686	
6	C26H32O2S	[M + CH2O2 - H]-	C27H33O4S-	Polyketides	0.326	Sesquiterpenoids	0.062	Menthane monoterpenoids	0.008	Benzenoids	1.000	Benzene and substituted derivatives	0.994	Diphenylmethanes	0.547			Diphenylmethanes	0.547	Organic compounds; Organosulfur compounds; Phenols; Organooxygen compounds; Diphenylmethanes; Thioethers; Cresols; Ortho cresols; Benzene and substituted derivatives; Thiophenol ethers; Benzenoids; Phenylpropanes; Sulfenyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Aryl thioethers; Chemical entities	453.209	1372	22.861	852611346424936439	852601214759992198	852601214759992197	686	
1	C13H19FN4O4	[M + Na]+	C13H19FN4NaO4+	Alkaloids	0.421	Pseudoalkaloids (transamidation)	0.102	Menthane monoterpenoids	0.031	Organic oxygen compounds	1.000	Organooxygen compounds	0.970	Ethers	0.538	Alkyl aryl ethers	0.617	Alkyl aryl ethers	0.617	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	337.129	1372	22.862	852611328339096811	852601268451285394	852601268451285393	2215	
2	C18H16N4O3	[M + H]+	C18H17N4O3+	Alkaloids	0.957	Tyrosine alkaloids	0.162	Carboline alkaloids	0.052	Benzenoids	0.990	Phenol ethers	0.665	Anisoles	0.632			Anisoles	0.632	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Azoles; Phenol ethers; Benzenoids; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	337.129	1372	22.862	852611328339096812	852601268451285394	852601268451285393	2215	
1	C13H22O2	[M + H]+	C13H23O2+	Terpenoids	0.980	Sesquiterpenoids	0.934	Caryophyllane sesquiterpenoids	0.109	Lipids and lipid-like molecules	0.681	Prenol lipids	0.562					Prenol lipids	0.562	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Primary alcohols; Organooxygen compounds; Carbonyl compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	211.170	1372	22.863	852611369841737096	852601268254153076	852601268254153075	2209	
1	C19H26N4O5	[M - H]-	C19H25N4O5-	Alkaloids	0.935	Histidine alkaloids	0.238	Imidazole alkaloids	0.240	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.732	Amino acids and derivatives	0.735	Alpha amino acids and derivatives	0.586	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic carbonic acids and derivatives; Monoalkylamines; Ureas; Carboxylic acid derivatives; Carboxylic acids; Diazines; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	389.180	1373	22.890	852611346856949832	852601214890015642	852601214890015641	690	
2	C18H24N4O3	[M + CH2O2 - H]-	C19H25N4O5-	Alkaloids	0.944	Pseudoalkaloids (transamidation)	0.165	Purine alkaloids	0.080	Benzenoids	0.888	Benzene and substituted derivatives	0.807					Benzene and substituted derivatives	0.807	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Vinylogous amides; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	389.180	1373	22.890	852611346856949833	852601214890015642	852601214890015641	690	
3	C14H26N6O7	[M - H]-	C14H25N6O7-	Carbohydrates	0.765	Nucleosides	0.147	Polyamines	0.294	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.991	Amino acids, peptides, and analogues	0.905	Amino acids and derivatives	0.900	Alpha amino acids and derivatives	0.821	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Organic carbonic acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	389.180	1373	22.890	852611346856949834	852601214890015642	852601214890015641	690	
4	C13H24N6O5	[M + CH2O2 - H]-	C14H25N6O7-	Alkaloids	0.331	Small peptides	0.304	Polyamines	0.318	Organic acids and derivatives	0.995	Carboxylic acids and derivatives	0.987	Amino acids, peptides, and analogues	0.831	Amino acids and derivatives	0.823	Amino acids	0.519	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	389.180	1373	22.890	852611346856949835	852601214890015642	852601214890015641	690	
1	C28H37F5O12Si	[M - H]-	C28H36F5O12Si-	Shikimates and Phenylpropanoids	0.968	Lignans	0.865	Arylnaphthalene and aryltetralin lignans	0.094	Lignans, neolignans and related compounds	0.774	Lignan glycosides	0.885					Lignan glycosides	0.885	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Alkyl fluorides; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Organofluorides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Alkyl halides; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	687.191	1374	22.907	852611343069492960	852601214827101072	852601214827101071	688	
2	C27H35F5O10Si	[M + CH2O2 - H]-	C28H36F5O12Si-	Shikimates and Phenylpropanoids	0.930	Lignans	0.559	Arylnaphthalene and aryltetralin lignans	0.067	Lignans, neolignans and related compounds	0.562	Lignan glycosides	0.731					Lignan glycosides	0.731	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Alkyl fluorides; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Organofluorides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Alkyl halides; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	687.191	1374	22.907	852611343069492961	852601214827101072	852601214827101071	688	
3	C31H35F3O14	[M - H]-	C31H34F3O14-	Shikimates and Phenylpropanoids	0.983	Isoflavonoids	0.142	Isoflavones	0.309	Phenylpropanoids and polyketides	0.883	Isoflavonoids	0.696	O-methylated isoflavonoids	0.629			O-methylated isoflavonoids	0.629	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Isoflavones; Alkyl fluorides; Hexoses; Organofluorides; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Isoflavonoids; O-methylated isoflavonoids; Alkyl halides; Isoflav-2-enes; 1-benzopyrans; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyisoflavonoids; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	687.191	1374	22.907	852611343069492962	852601214827101072	852601214827101071	688	
4	C30H33F3O12	[M + CH2O2 - H]-	C31H34F3O14-	Shikimates and Phenylpropanoids	0.975	Lignans	0.160	Flavonols	0.099	Lignans, neolignans and related compounds	0.389	Lignan glycosides	0.554					Lignan glycosides	0.554	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Chromones; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organohalogen compounds; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Alkyl fluorides; Hexoses; Lignan glycosides; Organofluorides; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Alkyl halides; 1-benzopyrans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Trifluoromethylbenzenes; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	687.191	1374	22.907	852611343069492963	852601214827101072	852601214827101071	688	
5	C29H33F5N4O8Si	[M - H]-	C29H32F5N4O8Si-	Alkaloids	0.224	Tyrosine alkaloids	0.014	Secoiridoid monoterpenoids	0.024	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.825	Monosaccharides	0.856	Hexoses	0.552	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Alkyl fluorides; Hexoses; Organofluorides; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Alkyl halides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	687.191	1374	22.907	852611343069492964	852601214827101072	852601214827101071	688	
6	C28H31F5N4O6Si	[M + CH2O2 - H]-	C29H32F5N4O8Si-	Alkaloids	0.460	Tryptophan alkaloids	0.012	Depsides and depsidones	0.024	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.996	Diarylethers	0.771	Diarylethers	0.771	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Alkyl fluorides; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Diarylethers; Alkyl halides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	687.191	1374	22.907	852611343069492965	852601214827101072	852601214827101071	688	
7	C32H31F3N4O10	[M - H]-	C32H30F3N4O10-	Alkaloids	0.180	Coumarins	0.046	Simple coumarins	0.056	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.973	Monosaccharides	0.986	Hexoses	0.878	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Alkyl fluorides; Hexoses; Organofluorides; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Alkyl halides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	687.191	1374	22.907	852611343069492966	852601214827101072	852601214827101071	688	
